id,CustomerType,Class,satisfaction
43347,Loyal Customer,Eco,satisfied
104122,Loyal Customer,Business,satisfied
13450,Loyal Customer,Eco,neutral or dissatisfied
57434,Loyal Customer,Business,satisfied
82612,disloyal Customer,Eco,satisfied
75308,Loyal Customer,Business,satisfied
69474,Loyal Customer,Eco,neutral or dissatisfied
17337,Loyal Customer,Business,satisfied
126927,disloyal Customer,Business,neutral or dissatisfied
63530,disloyal Customer,Eco,neutral or dissatisfied
105355,Loyal Customer,Eco,neutral or dissatisfied
46523,Loyal Customer,Business,satisfied
125636,Loyal Customer,Business,satisfied
83305,Loyal Customer,Eco Plus,neutral or dissatisfied
49523,disloyal Customer,Eco,neutral or dissatisfied
90050,Loyal Customer,Business,satisfied
77564,disloyal Customer,Eco Plus,neutral or dissatisfied
75109,Loyal Customer,Business,satisfied
52875,disloyal Customer,Eco,neutral or dissatisfied
8244,Loyal Customer,Eco,neutral or dissatisfied
76877,Loyal Customer,Business,satisfied
3880,disloyal Customer,Eco,satisfied
9210,Loyal Customer,Business,satisfied
97936,disloyal Customer,Eco,neutral or dissatisfied
86896,Loyal Customer,Business,satisfied
78168,Loyal Customer,Business,satisfied
126072,Loyal Customer,Business,satisfied
63278,Loyal Customer,Business,satisfied
96166,Loyal Customer,Business,satisfied
96187,Loyal Customer,Business,satisfied
40894,Loyal Customer,Eco,neutral or dissatisfied
16628,Loyal Customer,Business,satisfied
102202,Loyal Customer,Business,satisfied
122902,disloyal Customer,Business,neutral or dissatisfied
28080,Loyal Customer,Business,satisfied
4557,Loyal Customer,Business,satisfied
76279,Loyal Customer,Business,satisfied
77596,Loyal Customer,Business,satisfied
60812,disloyal Customer,Eco,neutral or dissatisfied
95461,Loyal Customer,Business,satisfied
107367,Loyal Customer,Business,satisfied
53808,Loyal Customer,Business,satisfied
113577,Loyal Customer,Business,satisfied
68033,disloyal Customer,Business,satisfied
69306,Loyal Customer,Business,satisfied
125168,Loyal Customer,Business,satisfied
1673,Loyal Customer,Business,satisfied
103441,Loyal Customer,Business,satisfied
28503,Loyal Customer,Business,satisfied
83858,Loyal Customer,Eco,neutral or dissatisfied
57721,Loyal Customer,Business,satisfied
36960,Loyal Customer,Eco,satisfied
123547,disloyal Customer,Business,neutral or dissatisfied
48482,Loyal Customer,Eco,satisfied
9949,Loyal Customer,Business,satisfied
123192,Loyal Customer,Eco,neutral or dissatisfied
44972,Loyal Customer,Business,satisfied
23052,Loyal Customer,Business,satisfied
40728,disloyal Customer,Eco,neutral or dissatisfied
76265,Loyal Customer,Business,satisfied
54962,Loyal Customer,Business,satisfied
66669,Loyal Customer,Business,satisfied
47002,Loyal Customer,Eco Plus,neutral or dissatisfied
67367,Loyal Customer,Business,satisfied
62625,Loyal Customer,Eco,neutral or dissatisfied
107690,disloyal Customer,Business,neutral or dissatisfied
119362,Loyal Customer,Business,satisfied
10446,Loyal Customer,Business,satisfied
86062,disloyal Customer,Eco Plus,neutral or dissatisfied
103438,Loyal Customer,Eco Plus,neutral or dissatisfied
105404,Loyal Customer,Eco,neutral or dissatisfied
102400,Loyal Customer,Business,satisfied
1715,Loyal Customer,Business,satisfied
55401,Loyal Customer,Business,satisfied
66035,Loyal Customer,Business,satisfied
4258,Loyal Customer,Business,neutral or dissatisfied
23102,Loyal Customer,Business,satisfied
66464,Loyal Customer,Business,satisfied
109296,Loyal Customer,Business,satisfied
86587,Loyal Customer,Eco,neutral or dissatisfied
31253,Loyal Customer,Eco,neutral or dissatisfied
108377,Loyal Customer,Eco,neutral or dissatisfied
65234,Loyal Customer,Business,satisfied
126061,Loyal Customer,Business,satisfied
34230,Loyal Customer,Eco Plus,satisfied
66755,Loyal Customer,Eco,neutral or dissatisfied
55837,Loyal Customer,Business,satisfied
13533,Loyal Customer,Business,satisfied
377,Loyal Customer,Business,satisfied
32507,Loyal Customer,Eco,satisfied
22985,Loyal Customer,Eco,neutral or dissatisfied
35168,Loyal Customer,Business,satisfied
66117,Loyal Customer,Business,satisfied
118398,Loyal Customer,Business,satisfied
35771,Loyal Customer,Business,satisfied
118877,Loyal Customer,Business,satisfied
123426,Loyal Customer,Business,satisfied
111816,Loyal Customer,Eco,neutral or dissatisfied
3964,Loyal Customer,Eco,neutral or dissatisfied
97692,Loyal Customer,Eco Plus,neutral or dissatisfied
120667,Loyal Customer,Business,satisfied
105615,Loyal Customer,Business,satisfied
85089,Loyal Customer,Business,satisfied
34271,Loyal Customer,Eco,satisfied
106145,disloyal Customer,Eco,neutral or dissatisfied
38865,disloyal Customer,Eco,neutral or dissatisfied
65179,Loyal Customer,Eco,neutral or dissatisfied
75993,Loyal Customer,Business,satisfied
37965,Loyal Customer,Business,satisfied
54095,Loyal Customer,Eco,neutral or dissatisfied
119006,Loyal Customer,Eco,neutral or dissatisfied
50316,Loyal Customer,Business,satisfied
88206,Loyal Customer,Business,satisfied
94561,Loyal Customer,Business,satisfied
91727,disloyal Customer,Business,neutral or dissatisfied
115001,Loyal Customer,Business,satisfied
2115,disloyal Customer,Business,neutral or dissatisfied
37118,Loyal Customer,Business,satisfied
6293,Loyal Customer,Eco,satisfied
90791,Loyal Customer,Eco,neutral or dissatisfied
35704,Loyal Customer,Eco,neutral or dissatisfied
73721,disloyal Customer,Eco,neutral or dissatisfied
2359,Loyal Customer,Business,satisfied
115080,Loyal Customer,Business,satisfied
109354,Loyal Customer,Business,satisfied
114680,Loyal Customer,Business,satisfied
93458,Loyal Customer,Eco,neutral or dissatisfied
73590,Loyal Customer,Business,satisfied
122405,Loyal Customer,Eco Plus,neutral or dissatisfied
76691,Loyal Customer,Eco,neutral or dissatisfied
19324,disloyal Customer,Eco,neutral or dissatisfied
21507,Loyal Customer,Eco,neutral or dissatisfied
59715,Loyal Customer,Business,satisfied
43513,Loyal Customer,Eco,neutral or dissatisfied
108744,Loyal Customer,Business,neutral or dissatisfied
61162,Loyal Customer,Business,satisfied
104197,disloyal Customer,Eco,neutral or dissatisfied
93526,Loyal Customer,Business,satisfied
126819,Loyal Customer,Business,satisfied
91739,Loyal Customer,Business,satisfied
95554,Loyal Customer,Eco Plus,neutral or dissatisfied
49801,Loyal Customer,Business,satisfied
120363,Loyal Customer,Business,satisfied
32058,Loyal Customer,Eco,satisfied
15053,disloyal Customer,Eco,neutral or dissatisfied
56975,Loyal Customer,Eco,neutral or dissatisfied
84337,Loyal Customer,Business,satisfied
53236,Loyal Customer,Eco,neutral or dissatisfied
114673,Loyal Customer,Business,satisfied
79392,Loyal Customer,Business,satisfied
118923,Loyal Customer,Eco,neutral or dissatisfied
116875,Loyal Customer,Business,satisfied
29036,Loyal Customer,Eco,satisfied
12763,Loyal Customer,Eco,neutral or dissatisfied
59189,Loyal Customer,Business,satisfied
35633,Loyal Customer,Eco,satisfied
30340,Loyal Customer,Eco,satisfied
90191,Loyal Customer,Eco,neutral or dissatisfied
68645,Loyal Customer,Business,satisfied
11710,Loyal Customer,Business,satisfied
80621,Loyal Customer,Eco,neutral or dissatisfied
75208,Loyal Customer,Business,satisfied
51467,Loyal Customer,Eco Plus,satisfied
128545,Loyal Customer,Business,satisfied
124858,Loyal Customer,Business,satisfied
37764,Loyal Customer,Eco Plus,satisfied
26522,disloyal Customer,Eco,satisfied
56734,Loyal Customer,Eco,neutral or dissatisfied
126196,Loyal Customer,Business,satisfied
73504,Loyal Customer,Business,satisfied
45488,Loyal Customer,Eco,neutral or dissatisfied
30902,Loyal Customer,Eco,satisfied
72228,Loyal Customer,Business,satisfied
118697,Loyal Customer,Eco,neutral or dissatisfied
41175,Loyal Customer,Eco Plus,neutral or dissatisfied
31734,Loyal Customer,Eco,neutral or dissatisfied
37273,Loyal Customer,Eco,satisfied
66143,Loyal Customer,Eco,neutral or dissatisfied
22769,Loyal Customer,Eco,satisfied
80287,Loyal Customer,Business,satisfied
50907,Loyal Customer,Eco,neutral or dissatisfied
45925,Loyal Customer,Business,satisfied
122463,disloyal Customer,Business,satisfied
54267,Loyal Customer,Eco,neutral or dissatisfied
112843,Loyal Customer,Business,satisfied
110535,Loyal Customer,Business,satisfied
28926,Loyal Customer,Eco,neutral or dissatisfied
35515,Loyal Customer,Eco,neutral or dissatisfied
92400,Loyal Customer,Business,satisfied
95667,Loyal Customer,Business,satisfied
114243,disloyal Customer,Eco,neutral or dissatisfied
79106,Loyal Customer,Eco,neutral or dissatisfied
84036,Loyal Customer,Business,satisfied
32307,Loyal Customer,Business,satisfied
35579,Loyal Customer,Eco Plus,satisfied
123717,Loyal Customer,Eco,neutral or dissatisfied
88908,Loyal Customer,Eco,neutral or dissatisfied
126167,Loyal Customer,Business,satisfied
74449,Loyal Customer,Business,satisfied
95187,Loyal Customer,Eco,neutral or dissatisfied
104810,Loyal Customer,Eco,neutral or dissatisfied
109255,Loyal Customer,Business,satisfied
66638,Loyal Customer,Business,satisfied
62123,Loyal Customer,Business,satisfied
15501,Loyal Customer,Eco,neutral or dissatisfied
7629,Loyal Customer,Business,satisfied
82768,Loyal Customer,Business,satisfied
78765,Loyal Customer,Business,satisfied
58712,Loyal Customer,Business,satisfied
498,Loyal Customer,Business,satisfied
115815,disloyal Customer,Eco,neutral or dissatisfied
35852,Loyal Customer,Eco,satisfied
124100,Loyal Customer,Business,satisfied
35124,Loyal Customer,Business,satisfied
4129,Loyal Customer,Business,satisfied
126740,disloyal Customer,Eco,neutral or dissatisfied
85275,Loyal Customer,Eco,neutral or dissatisfied
21881,Loyal Customer,Eco,satisfied
18699,Loyal Customer,Eco Plus,satisfied
62185,disloyal Customer,Eco,neutral or dissatisfied
68857,Loyal Customer,Business,satisfied
83025,Loyal Customer,Business,satisfied
87360,Loyal Customer,Business,satisfied
63996,Loyal Customer,Business,satisfied
100617,disloyal Customer,Business,satisfied
108458,Loyal Customer,Eco,neutral or dissatisfied
74773,Loyal Customer,Eco,neutral or dissatisfied
9386,Loyal Customer,Eco,neutral or dissatisfied
77873,Loyal Customer,Business,satisfied
51940,disloyal Customer,Eco,satisfied
620,Loyal Customer,Business,satisfied
76889,disloyal Customer,Business,satisfied
73104,Loyal Customer,Business,satisfied
54622,disloyal Customer,Eco,neutral or dissatisfied
6212,disloyal Customer,Business,neutral or dissatisfied
72320,Loyal Customer,Business,satisfied
74979,Loyal Customer,Eco,neutral or dissatisfied
4100,Loyal Customer,Business,satisfied
13101,Loyal Customer,Eco,satisfied
47572,Loyal Customer,Eco Plus,neutral or dissatisfied
94397,disloyal Customer,Eco,neutral or dissatisfied
82965,Loyal Customer,Business,satisfied
74666,Loyal Customer,Eco,neutral or dissatisfied
41189,Loyal Customer,Business,satisfied
19602,Loyal Customer,Eco Plus,neutral or dissatisfied
85055,Loyal Customer,Business,satisfied
89083,Loyal Customer,Business,satisfied
93826,Loyal Customer,Business,satisfied
57539,Loyal Customer,Eco,neutral or dissatisfied
118620,disloyal Customer,Eco,neutral or dissatisfied
106894,Loyal Customer,Eco,neutral or dissatisfied
117826,Loyal Customer,Eco,neutral or dissatisfied
13513,disloyal Customer,Eco,neutral or dissatisfied
55400,Loyal Customer,Business,satisfied
83446,Loyal Customer,Business,satisfied
111841,Loyal Customer,Business,satisfied
97697,Loyal Customer,Business,satisfied
89714,Loyal Customer,Eco,neutral or dissatisfied
26386,Loyal Customer,Eco Plus,neutral or dissatisfied
79012,Loyal Customer,Business,satisfied
115058,Loyal Customer,Business,satisfied
11517,Loyal Customer,Eco Plus,neutral or dissatisfied
15975,Loyal Customer,Business,satisfied
20427,Loyal Customer,Eco,neutral or dissatisfied
91016,Loyal Customer,Eco,neutral or dissatisfied
35972,Loyal Customer,Eco,neutral or dissatisfied
113883,Loyal Customer,Eco Plus,neutral or dissatisfied
4643,disloyal Customer,Business,satisfied
107710,disloyal Customer,Eco,neutral or dissatisfied
59203,Loyal Customer,Business,satisfied
39775,Loyal Customer,Business,satisfied
58399,Loyal Customer,Business,satisfied
35170,Loyal Customer,Business,satisfied
23099,Loyal Customer,Business,satisfied
29151,Loyal Customer,Eco Plus,satisfied
49074,Loyal Customer,Eco,satisfied
37709,Loyal Customer,Eco,neutral or dissatisfied
68450,Loyal Customer,Business,satisfied
106479,Loyal Customer,Business,satisfied
81272,disloyal Customer,Eco,satisfied
30024,disloyal Customer,Eco,neutral or dissatisfied
81447,Loyal Customer,Business,satisfied
48913,Loyal Customer,Business,satisfied
111917,Loyal Customer,Business,satisfied
31619,Loyal Customer,Business,neutral or dissatisfied
78340,Loyal Customer,Business,satisfied
7503,Loyal Customer,Eco Plus,neutral or dissatisfied
122773,Loyal Customer,Business,satisfied
44758,Loyal Customer,Business,satisfied
117088,Loyal Customer,Business,satisfied
73073,Loyal Customer,Business,satisfied
90526,disloyal Customer,Business,neutral or dissatisfied
125891,Loyal Customer,Eco,neutral or dissatisfied
64585,Loyal Customer,Business,satisfied
12431,Loyal Customer,Eco,neutral or dissatisfied
71481,Loyal Customer,Business,satisfied
124742,Loyal Customer,Eco Plus,neutral or dissatisfied
71657,Loyal Customer,Eco,neutral or dissatisfied
108370,Loyal Customer,Eco,neutral or dissatisfied
55318,Loyal Customer,Business,satisfied
1916,Loyal Customer,Business,satisfied
71127,Loyal Customer,Business,satisfied
100894,Loyal Customer,Business,satisfied
119569,Loyal Customer,Business,satisfied
42860,Loyal Customer,Eco,neutral or dissatisfied
50055,disloyal Customer,Eco,neutral or dissatisfied
93551,Loyal Customer,Business,satisfied
82680,Loyal Customer,Business,satisfied
31395,Loyal Customer,Eco,satisfied
123917,Loyal Customer,Eco,neutral or dissatisfied
50899,Loyal Customer,Eco,neutral or dissatisfied
75037,Loyal Customer,Eco,neutral or dissatisfied
37078,Loyal Customer,Business,satisfied
1880,Loyal Customer,Eco,neutral or dissatisfied
36813,Loyal Customer,Business,satisfied
66875,Loyal Customer,Business,satisfied
67590,disloyal Customer,Eco,satisfied
31127,disloyal Customer,Eco,neutral or dissatisfied
9081,Loyal Customer,Eco,neutral or dissatisfied
64278,Loyal Customer,Business,satisfied
72236,Loyal Customer,Business,satisfied
23965,Loyal Customer,Business,satisfied
27731,Loyal Customer,Eco,satisfied
100175,Loyal Customer,Eco,neutral or dissatisfied
18490,Loyal Customer,Business,satisfied
22118,Loyal Customer,Eco,neutral or dissatisfied
74750,Loyal Customer,Eco,neutral or dissatisfied
113000,Loyal Customer,Business,satisfied
21843,Loyal Customer,Business,satisfied
65057,Loyal Customer,Eco,neutral or dissatisfied
68994,Loyal Customer,Business,satisfied
38694,Loyal Customer,Eco,satisfied
47202,Loyal Customer,Eco,neutral or dissatisfied
80657,Loyal Customer,Business,satisfied
86409,Loyal Customer,Business,satisfied
104402,Loyal Customer,Business,satisfied
93554,Loyal Customer,Business,satisfied
63270,disloyal Customer,Eco,neutral or dissatisfied
64167,Loyal Customer,Eco,neutral or dissatisfied
17788,Loyal Customer,Business,satisfied
108685,Loyal Customer,Business,satisfied
80299,Loyal Customer,Business,satisfied
118244,Loyal Customer,Business,neutral or dissatisfied
23270,Loyal Customer,Business,satisfied
104210,Loyal Customer,Business,satisfied
91169,Loyal Customer,Eco,neutral or dissatisfied
7983,Loyal Customer,Business,satisfied
54542,Loyal Customer,Eco,neutral or dissatisfied
87502,Loyal Customer,Eco,satisfied
85905,Loyal Customer,Business,satisfied
126807,Loyal Customer,Business,satisfied
126634,disloyal Customer,Business,neutral or dissatisfied
81026,Loyal Customer,Business,satisfied
101642,Loyal Customer,Business,satisfied
96158,Loyal Customer,Business,satisfied
92173,Loyal Customer,Business,satisfied
77918,disloyal Customer,Eco,satisfied
9570,Loyal Customer,Business,satisfied
87951,Loyal Customer,Business,neutral or dissatisfied
36369,Loyal Customer,Eco,satisfied
92112,Loyal Customer,Eco,neutral or dissatisfied
5105,Loyal Customer,Eco,neutral or dissatisfied
96905,Loyal Customer,Eco,neutral or dissatisfied
105070,Loyal Customer,Business,neutral or dissatisfied
30754,Loyal Customer,Eco,neutral or dissatisfied
13102,disloyal Customer,Eco,neutral or dissatisfied
8965,Loyal Customer,Business,satisfied
23426,disloyal Customer,Eco,satisfied
33203,Loyal Customer,Eco Plus,satisfied
91434,Loyal Customer,Business,satisfied
7353,disloyal Customer,Business,satisfied
5229,Loyal Customer,Business,satisfied
22545,Loyal Customer,Eco Plus,satisfied
124053,Loyal Customer,Business,satisfied
82220,Loyal Customer,Business,satisfied
95973,Loyal Customer,Business,satisfied
129462,Loyal Customer,Eco Plus,neutral or dissatisfied
101024,Loyal Customer,Eco,neutral or dissatisfied
6676,Loyal Customer,Business,satisfied
101321,Loyal Customer,Eco,satisfied
30800,Loyal Customer,Eco,neutral or dissatisfied
106020,Loyal Customer,Business,satisfied
62092,Loyal Customer,Business,satisfied
106573,disloyal Customer,Business,satisfied
87995,Loyal Customer,Business,satisfied
85528,disloyal Customer,Business,neutral or dissatisfied
